inquire into; explore,探讨;探討,tàn tǎo
consciousness; awareness; (Buddhist) enlightenment,觉悟;覺悟,jué wù
expansion; extension,扩张;擴張,kuò zhāng
odor; scent,气味;氣味,qì wèi
metaphor; analogy; figure of speech,比喻;比喻,bǐ yù
enormous; huge; tremendous,庞大;龐大,páng dà
slave,奴隶;奴隸,nú lì
recycle; recover and put back to use,回收;回收,huí shōu
hammer; weight,锤;錘,chuí
in a difficult position or situation; in a tight corner; scoundrel! (derogatory),狼狈;狼狽,láng bèi
follow somebody's tracks; tail; shadow,跟踪;跟蹤,gēn zōng
to strike; go on strike,罢工;罷工,bà gōng
to puzzle; confuse; mystify,迷惑;迷惑,mí huò
property management,物业;物業,wù yè
jewelry,首饰;首飾,shǒu shì
demonstrate; lead the way; show how something is done,示范;示範,shì fàn
sculpture; a statue; a Buddhist image,雕塑;雕塑,diāo sù
width; margin; extent,幅度;幅度,fú dù
murderer; assassin; assailant,凶手;凶手,xiōng shǒu
criticize; critique,批判;批判,pī pàn
kidnap; staking,绑架;綁架,bǎng jià
hardworking; diligent; industrious,辛勤;辛勤,xīn qín
catch; to seize,捕捉;捕捉,bǔ zhuō
higher authorities; superiors,上级;上級,shàng jí
mark; indication; sign,迹象;迹象,jì xiàng
go diving,潜水;潛水,qián shuǐ
interfere; obstruction,干扰;幹擾,gān rǎo
spend; pay out; expense,支出;支出,zhī chū
anticipate; to forecast; expectation,预料;預料,yù liào
pass away; to die,逝世;逝世,shì shì
time limit; deadline; allotted time,期限;期限,qī xiàn
cash a check; honor a commitment,兑现;兌現,duì xiàn
aspect; situation,局面;局面,jú miàn
individual,个体;個體,gè tǐ
slope,坡;坡,pō
to place; put aside,搁;擱,gē
to brag; (regional) to chat,吹牛;吹牛,chuī niú
enlightenment; revelation,启示;啓示,qǐ shì
stockholder; shareholder,股东;股東,gǔ dōng
to filter; filter,过滤;過濾,guò lǜ
mull over (an issue); hold a preliminary round of exploratory discussions,酝酿;醞釀,yùn niàng
remove; relieve (someone of their duties); sack; get rid of,解除;解除,jiě chú
reason; cause,缘故;緣故,yuán gù
always; all along,向来;向來,xiàng lái
dry and dull; uninteresting,枯燥;枯燥,kū zào
carefully; cautiously; with great care,小心翼翼;小心翼翼,xiǎo xīn yì yì
to chew,咀嚼;咀嚼,jǔ jué
bear hardships; suffer,吃苦;吃苦,chī kǔ
awaken; arousal; realize,觉醒;覺醒,jué xǐng
communication; to contact,联络;聯絡,lián luò
avoid; shun; evade,回避;回避,huí bì
to seek; to look for,寻觅;尋覓,xún mì
to correct; to make right,纠正;糾正,jiū zhèng
height above sea level; elevation,海拔;海拔,hǎi bá
radar,雷达;雷達,léi dá
regime; political power; authority,政权;政權,zhèng quán
team up; cooperate; work together,搭档;搭檔,dā dàng
radiance; brilliant; glory,光辉;光輝,guāng huī
to wrong; injustice; not worthwhile,冤枉;冤枉,yuān wang
submit an expense account; apply for reimbursement; write off,报销;報銷,bào xiāo
beyond belief; preposterous; absurd; intemperate,荒唐;荒唐,huāng tang
busy; bustling,繁忙;繁忙,fán máng
vegetables; vegetarian food,素食;素食,sù shí
to rule (a country); govern; governance,统治;統治,tǒng zhì
provided that; supposing that; if; in case,倘若;倘若,tǎng ruò
honest; forthcoming; to confess,坦白;坦白,tǎn bái
need not; (contraction of 不 and 用),甭;甭,béng
identify; distinguish; discern,识别;識別,shí bié
arms; equipment; to arm,武装;武裝,wǔ zhuāng
to express sympathy; consolation; extend regards to; salute,慰问;慰問,wèi wèn
corridor; hallway,走廊;走廊,zǒu láng
matter; item,事项;事項,shì xiàng
tire (of a wheel),轮胎;輪胎,lún tāi
write down; to record,记载;記載,jì zǎi
sound of activity; activity,动静;動靜,dòng jìng
to ruin; devastate; vandalize,摧残;摧殘,cuī cán
fight; go to war; fight a battle,打仗;打仗,dǎ zhàng
must; need to; be sure to,务必;務必,wù bì
bright; clear-cut; distinct,鲜明;鮮明,xiān míng
formula,公式;公式,gōng shì
meat or fish dish; pungent vegetables forbidden to Buddhist vegetarians,荤;葷,hūn
admittedly; it is true that; indeed,固然;固然,gù rán
conceal; hide; (a taboo subject); cover up the truth,隐瞒;隱瞞,yǐn mán
accent,口音;口音,kǒu yīn
reasoning; speculative; inference,推理;推理,tuī lǐ
satellite,卫星;衛星,wèi xīng
law and order; public security,治安;治安,zhì ān
notable; marked; outstanding; remarkable,显著;顯著,xiǎn zhù
arrangement; composition; layout,布局;布局,bù jú
a plane (i.e. flat surface); type; category,平面;平面,píng miàn
socialize with; a social engagement,应酬;應酬,yìng chou
weight; heft; amount,分量;分量,fèn liàng
cautious; careful; prudent,慎重;慎重,shèn zhòng
barbarous; uncivilized; cruel; wild,野蛮;野蠻,yě mán
essential factor; key constituent,要素;要素,yào sù
brand new,崭新;嶄新,zhǎn xīn
expose; unmask,揭露;揭露,jiē lù
all day long; all the time,成天;成天,chéng tiān
adviser; consultant,顾问;顧問,gù wèn
unique; unconventional; fancy,别致;別致,bié zhì
cheongsam; Chinese-style dress,旗袍;旗袍,qí páo
turn upside down; upend,颠倒;顛倒,diān dǎo
so that; in order to,以便;以便,yǐ biàn
extra; added; additional,额外;額外,é wài
absolutely unrestrained; unbridled; without the slightest scruple,肆无忌惮;肆無忌憚,sì wú jì dàn
vehement; fervent; generous,慷慨;慷慨,kāng kǎi
outline; silhouette,轮廓;輪廓,lún kuò
(to ) attempt; try; attempt,企图;企圖,qǐ tú
paralysis,瘫痪;癱瘓,tān huàn
a plot; a conspiracy,阴谋;陰謀,yīn móu
salary; wage; pay; stipend,薪水;薪水,xīn shuǐ
tomb; sepulcher,坟墓;墳墓,fén mù
give a name; to dub; christen; naming,命名;命名,mìng míng
liquid,液体;液體,yè tǐ
go bankrupt; close down,倒闭;倒閉,dǎo bì
nephew; brother's son or daughter,侄子;侄子,zhí zi
consistent; constant; from start to finish; then as now,一贯;一貫,yí guàn
unimpeded; unclogged; free-flowing; straight path; to expedite,畅通;暢通,chàng tōng
set up; establish,设立;設立,shè lì
examine; check up on,考核;考核,kǎo hé
suffer; suffering; be subjected to (something unfortunate),遭受;遭受,zāo shòu
compound; synthesis; mixture,合成;合成,hé chéng
power socket,插座;插座,chā zuò
respond to; answer,响应;響應,xiǎng yìng
propose; suggest,提议;提議,tí yì
slow (witted); stupid; dull,迟钝;遲鈍,chí dùn
prejudice,偏见;偏見,piān jiàn
frequently; often; at any time,不时;不時,bù shí
oppress,压迫;壓迫,yā pò
lift; raise in height,掀起;掀起,xiān qǐ
happy; entirely free from worry,舒畅;舒暢,shū chàng
work style; way,作风;作風,zuò fēng
moreover; besides; in addition,况且;況且,kuàng qiě
form a complete set,配套;配套,pèi tào
inside story; non-public information; behind the scenes,内幕;內幕,nèi mù
disciple,徒弟;徒弟,tú dì
defend; to safeguard,保卫;保衛,bǎo wèi
wide; open (spaces),开阔;開闊,kāi kuò
archaeology,考古;考古,kǎo gǔ
press down with the foot; step back or into something,蹬;蹬,dēng
fisherman; fisher folk,渔民;漁民,yú mín
choose; select; sort out,拣;揀,jiǎn
bumper crop; have a good harvest,丰收;豐收,fēng shōu
assist; to help,协助;協助,xié zhù
get help from,借助;借助,jiè zhù
pleasing to the eye; beautiful; artistic,美观;美觀,měi guān
wake up; regain consciousness,苏醒;蘇醒,sū xǐng
craft; workmanship; one's cooking,手艺;手藝,shǒu yì
strict; severe,严厉;嚴厲,yán lì
distinguish; differentiate; resolve,分辨;分辨,fēn biàn
give an instrumental performance,演奏;演奏,yǎn zòu
understanding; make an allowance for; forgive,谅解;諒解,liàng jiě
convey; transmit; communicate,传达;傳達,chuán dá
dispute; quarrel,纠纷;糾紛,jiū fēn
plain; simple; austerity,朴素;樸素,pǔ sù
rhyming couplet; vertical written couplet usually placed along either side of a doorway,对联;對聯,duì lián
make forward progress; do better,上进;上進,shàng jìn
procession; ranks; queue,行列;行列,háng liè
carve; engrave; sculpt,雕刻;雕刻,diāo kè
to splash,溅;濺,jiàn
blaze; flame,火焰;火焰,huǒ yàn
sovereignty,主权;主權,zhǔ quán
infiltrate; permeate,渗透;滲透,shèn tòu
content with what one has,知足常乐;知足常樂,zhī zú cháng lè
attack (military); assault,进攻;進攻,jìn gōng
post; a position; job; duties,职务;職務,zhí wù
carefree and without worries,无忧无虑;無憂無慮,wú yōu wú lǜ
action; act; (make) a move; movement,举动;舉動,jǔ dòng
reserves; store up,储备;儲備,chǔ bèi
cultural relic; historical relic,文物;文物,wén wù
crumbs; filings; worth while,屑;屑,xiè
cooling; cool off,冷却;冷卻,lěng què
describe; portray,描绘;描繪,miáo huì
harbor; estuary,港湾;港灣,gǎng wān
heritage; legacy,遗产;遺産,yí chǎn
surprise attack; to raid,袭击;襲擊,xí jī
macro-; macroscopic,宏观;宏觀,hóng guān
custom; tradition; (local) convention,习俗;習俗,xí sú
posterity; later generations; descendants,后代;後代,hòu dài
special; specific; designated,特定;特定,tè dìng
give birth; to rear; bring up (children),生育;生育,shēng yù
symbol; mark; sign,符号;符號,fú hào
restrict; limit to; constrain; restriction,约束;約束,yuē shù
watch attentively; gaze at; stare,注视;注視,zhù shì
assist; aide,辅助;輔助,fǔ zhù
"reader's involvement; suspense in a movie, place etc",悬念;懸念,xuán niàn
to bring under control; to govern; to manage,治理;治理,zhì lǐ
warn; admonish,告诫;告誡,gào jiè
remorse; repentance,悔恨;悔恨,huǐ hèn
outlook; prospect; to look ahead; look forward to,展望;展望,zhǎn wàng
assistant; helper,助手;助手,zhù shǒu
violate; go against,违背;違背,wéi bèi
waste; ruin; wreck; spoil; slander,糟蹋;糟蹋,zāo tà
plant; grow; crop,种植;種植,zhòng zhí
to fear; foreboding,畏惧;畏懼,wèi jù
think deeply; ponder,思索;思索,sī suǒ
parallel; concurrent,平行;平行,píng xíng
set up; establish,树立;樹立,shù lì
(of liquid) settle; become clear; (Chem.) precipitate,澄清;澄清,chéng qīng
to control,支配;支配,zhī pèi
put an end to,杜绝;杜絕,dù jué
refined; educated; cultured; intellectual; men of letters; scholars; literati; polite; gentle,斯文;斯文,sī wen
investigate; look into; find out,追究;追究,zhuī jiū
plight; unfavorable situation,处境;處境,chǔ jìng
negligible; insignificant; not worth mentioning,微不足道;微不足道,wēi bù zú dào
trample,践踏;踐踏,jiàn tà
to twinkle; to flicker; glimmer,闪烁;閃爍,shǎn shuò
(military) tactics,战术;戰術,zhàn shù
carry over one's shoulder or slung on one's side,挎;挎,kuà
"transfer (technology, good, etc.); make over",转让;轉讓,zhuǎn ràng
recently; lately,近来;近來,jìn lái
lose; lose due to carelessness,遗失;遺失,yí shī
microphone; transmitter; megaphone,话筒;話筒,huà tǒng
plain; sober; down-to-earth,朴实;樸實,pǔ shí
day by day; more and more; increasingly,日益;日益,rì yì
ambition; wild schemes or ambitions; careerism,野心;野心,yě xīn
cement,水泥;水泥,shuǐ ní
jump; leap; bound; skip,跳跃;跳躍,tiào yuè
you might as well (do it); simply; just; frankly; bluntly; directly,索性;索性,suǒ xìng
circulate; currency,流通;流通,liú tōng
tumor; neoplasm,肿瘤;腫瘤,zhǒng liú
stockpile; to store,储存;儲存,chǔ cún
criminal,罪犯;罪犯,zuì fàn
dictatorship,独裁;獨裁,dú cái
issue; promulgate; award,颁发;頒發,bān fā
gaze; stare,凝视;凝視,níng shì
brilliant; wise,高明;高明,gāo míng
leading; dominant; guiding,主导;主導,zhǔ dǎo
narrow; tight; narrow (minded); lacking in experience,狭隘;狹隘,xiá ài
acute; violent; severe,剧烈;劇烈,jù liè
envelop; to shroud; be masked by,笼罩;籠罩,lǒng zhào
defend; uphold; safeguard,捍卫;捍衛,hàn wèi
cooking; culinary arts,烹饪;烹饪,pēng rèn
frame; framework; skeleton,框架;框架,kuàng jià
ponder; contemplate; meditation,沉思;沈思,chén sī
expensive; costly,昂贵;昂貴,áng guì
effect; result,成效;成效,chéng xiào
to launch; to shoot (a projectile); to fire (a rocket),发射;發射,fā shè
to flee; to escape; run away,窜;竄,cuàn
contain; accommodate; tolerate (different options),容纳;容納,róng nà
vague; faint; indistinct,隐约;隱約,yǐn yuē
to leap,飞跃;飛躍,fēi yuè
amaze; astonished,惊奇;驚奇,jīng qí
to support; assist; aid,支援;支援,zhī yuán
bind; wind; twirl; twist; intertwine,缠绕;纏繞,chán rào
to defend; protect; to guard,防守;防守,fáng shǒu
oxygen,氧气;氧氣,yǎng qì
to save; to deposit,储蓄;儲蓄,chǔ xù
suggest; propose,倡议;倡議,chàng yì
judgment (by a court of law); adjudicate,判决;判決,pàn jué
to reject; repulse; exclude,排斥;排斥,pái chì
demand; ask for; to exact,索取;索取,suǒ qǔ
stiff,僵硬;僵硬,jiāng yìng
to gamble,赌博;賭博,dǔ bó
to back up; a backup,备份;備份,bèi fèn
tenacious; hard to defeat,顽强;頑強,wán qiáng
evil person who commits crimes; villain; gangster,歹徒;歹徒,dǎi tú
circumstances; situation,情形;情形,qíng xing
arms and legs; the four limbs of the body,四肢;四肢,sì zhī
fulfill (one's obligations); carry out,履行;履行,lǚ xíng
appropriate; suitable; proper,恰当;恰當,qià dàng
develop; evolve,演变;演變,yǎn biàn
follow; abide by,遵循;遵循,zūn xún
an instant (Sanskrit: ksana); split second,刹那;刹那,chà nà
hidden danger,隐患;隱患,yǐn huàn
fair; equitable,公道;公道,gōng dao
deformity; handicapped; crippled,残疾;殘疾,cán ji
the North Pole,北极;北極,běi jí
to surrender,投降;投降,tóu xiáng
resort to; play with; engage in,玩弄;玩弄,wán nòng
call upon; summon; to appeal,号召;號召,hào zhào
eager; enthusiastically,踊跃;踴躍,yǒng yuè
indicate; instruct; instructions,指示;指示,zhǐ shì
keep secret/confidential,保密;保密,bǎo mì
affairs; work,事务;事務,shì wù
to answer; to reply,答复;答複,dá fù
to rescue; retrieve; to remedy,挽救;挽救,wǎn jiù
hoodlum; rascal; rogue; rascally; scoundrelly,无赖;無賴,wú lài
still (remaining); remain (the same); yet,仍旧;仍舊,réng jiù
to award; confer,授予;授予,shòu yǔ
intelligence; information-gathering,情报;情報,qíng bào
dispose; deploy,部署;部署,bù shǔ
misgivings; apprehensions,顾虑;顧慮,gù lǜ
worsen; deteriorate,恶化;惡化,è huà
inherit; carry on; succeed,继承;繼承,jì chéng
bald; blunt,秃;禿,tū
suppress; inhibit; stifle,压制;壓制,yā zhì
express; reveal (one's thoughts or feelings),流露;流露,liú lù
serious; solemn,郑重;鄭重,zhèng zhòng
set out on a journey,启程;啓程,qǐ chéng
to bow,鞠躬;鞠躬,jū gōng
Chinese zodiac,生肖;生肖,shēng xiào
feedback; send information back,反馈;反饋,fǎn kuì
be scheduled for; last for (a certain duration),为期;爲期,wéi qī
to obey; to comply,服从;服從,fú cóng
"be pregnant; to produce offspring; nurture (a development, school of thought, artwork, etc.)",孕育;孕育,yùn yù
retaliate; to revenge; avenge,报仇;報仇,bào chóu
keen; sharp; acute; brisk,敏锐;敏銳,mǐn ruì
(saying) eyes brimming with tears; extremely moved,热泪盈眶;熱淚盈眶,rè lèi yíng kuàng
be destroyed; perish; exterminate; become extinct,灭亡;滅亡,miè wáng
trademark; logo,商标;商標,shāng biāo
examine; investigate; censorship,审查;審查,shěn chá
wink; blink,眨;眨,zhǎ
agglomeration; agglomerate; cohesion; coherence,凝聚;凝聚,níng jù
cool; calm; unperturbed,镇定;鎮定,zhèn dìng
concern; look after; keep an eye on,关照;關照,guān zhào
to compress,压缩;壓縮,yā suō
stem; root; trunk; (mw for plants),株;株,zhū
center of gravity; central core; main part,重心;重心,zhòng xīn
quote; cite,引用;引用,yǐn yòng
might; power that invokes fear,威力;威力,wēi lì
depot; storehouse; warehouse,仓库;倉庫,cāng kù
new and original; novel,新颖;新穎,xīn yǐng
(school) subject,科目;科目,kē mù
publicly know (to be); recognize; generally acknowledged,公认;公認,gōng rèn
"dense; thick (fog, clouds, etc.)",浓厚;濃厚,nóng hòu
hierarchy,阶层;階層,jiē céng
temple; monastery,寺庙;寺廟,sì miào
endure hardships; have a hard time,受罪;受罪,shòu zuì
retort; refute,反驳;反駁,fǎn bó
more or less; roughly; approximately,大致;大致,dà zhì
bright; fire (3rd Heavenly Stem),丙;丙,bǐng
facial features; looks; appearance,容貌;容貌,róng mào
oppressive (of weather); heavy; depressed; not happy,沉闷;沈悶,chén mèn
future prospects; aspiration; promise,出息;出息,chū xi
special tricks,窍门;竅門,qiào mén
go bad; deteriorate; metamorphism,变质;變質,biàn zhì
wide; vast,广阔;廣闊,guǎng kuò
curdle; freeze; solidify; congeal,凝固;凝固,níng gù
public affairs; official business,公务;公務,gōng wù
blame; rebuke,责怪;責怪,zé guài
merge; annex,合并;合並,hé bìng
be published; to come out,问世;問世,wèn shì
contribution; meritorious; credit,功劳;功勞,gōng láo
overthrow; topple,推翻;推翻,tuī fān
knight-errant; a genre of swordplay martial arts movies and books,武侠;武俠,wǔ xiá
gap; breach; shortfall,缺口;缺口,quē kǒu
to be restrained or moderate,节制;節制,jié zhì
dismiss; dissolve; disband,解散;解散,jiě sàn
bury,埋葬;埋葬,mái zàng
guided missile; cruise missile,导弹;導彈,dǎo dàn
constitution; charter,宪法;憲法,xiàn fǎ
block; stop,堵塞;堵塞,dǔ sè
academic degree; educational level,学位;學位,xué wèi
wave,波浪;波浪,bō làng
drift apart; keep at a distance; not in close touch; estranged,疏远;疏遠,shū yuǎn
flood,洪水;洪水,hóng shuǐ
steal; pilfer,盗窃;盜竊,dào qiè
fishy (smell),腥;腥,xīng
sight see; tour,观光;觀光,guān guāng
empty; hollow; vacuous; devoid of content,空洞;空洞,kōng dòng
ignorant; benighted,愚昧;愚昧,yú mèi
happy; cheerful,快活;快活,kuài huo
base; mean; despicable; contemptible; unprincipled,卑鄙;卑鄙,bēi bǐ
refreshed; rejuvenated; frank,爽快;爽快,shuǎng kuài
tip of a branch,梢;梢,shāo
diploma,文凭;文憑,wén píng
radio,收音机;收音機,shōu yīn jī
interfere; intervene; meddle,干涉;幹涉,gān shè
funds; expenses,经费;經費,jīng fèi
put (someone) to trial; to try somebody,审判;審判,shěn pàn
fame; reputation; honor; honorary,名誉;名譽,míng yù
republic,共和国;共和國,gòng hé guó
uproar; rumble; noise; static,噪音;噪音,zào yīn
to remain; be left over; surplus; remnant,残留;殘留,cán liú
race; contest; competition,竞赛;競賽,jìng sài
heart and blood; painstaking effort; meticulous care,心血;心血,xīn xuè
reprieve from death; life force; vitality,生机;生機,shēng jī
perception; consciousness; feeling,知觉;知覺,zhī jué
to force; compel; coerce,逼迫;逼迫,bī pò
clinical,临床;臨床,lín chuáng
to be fascinated,着迷;著迷,zháo mí
a spy; intelligence agent,间谍;間諜,jiàn dié
absence; absent; default,缺席;缺席,quē xí
perpendicular; vertical,垂直;垂直,chuí zhí
strong point; specialty,特长;特長,tè cháng
for example; for instance; such as,譬如;譬如,pì rú
bitter cold; severe winter,严寒;嚴寒,yán hán
to shine; illuminate,照耀;照耀,zhào yào
unexpectedly; to one's surprise,不料;不料,bú liào
contrast; compare,对照;對照,duì zhào
one after another; in a row; in succession,接连;接連,jiē lián
antique,古董;古董,gǔ dǒng
run for (electoral) office; take part in an election,竞选;競選,jìng xuǎn
situation; state (of affairs),局势;局勢,jú shì
immediately (after); soon after; immediately,随即;隨即,suí jí
serene; composed,安详;安詳,ān xiáng
best seller; chart-topping; very marketable,畅销;暢銷,chàng xiāo
"(mw for houses, buildings); tent",幢;幢,zhuàng
substance; essence; gist,实质;實質,shí zhì
wither; withered,枯萎;枯萎,kū wěi
strenuous; exhausted,吃力;吃力,chī lì
witness; see first hand,目睹;目睹,mù dǔ
outstanding; preeminent,杰出;傑出,jié chū
pillar; prop; mainstay; backbone,支柱;支柱,zhī zhù
and then (what follows next),进而;進而,jìn ér
tent,帐篷;帳篷,zhàng peng
grim; unfeeling; callous,冷酷;冷酷,lěng kù
swelling or lump on skin,疙瘩;疙瘩,gē da
to salute; best regards,敬礼;敬禮,jìng lǐ
space flight,航天;航天,háng tiān
headspring; fountainhead; water source,源泉;源泉,yuán quán
flat,平坦;平坦,píng tǎn
sign (an agreement),签署;簽署,qiān shǔ
soil; earth,土壤;土壤,tǔ rǎng
to pay (taxes),缴纳;繳納,jiǎo nà
calm and collected; not nervous,沉着;沈著,chén zhuó
tie up; bundled,捆绑;捆綁,kǔn bǎng
serve as; play the part of,充当;充當,chōng dāng
just right; it's just perfect,恰到好处;恰到好處,qià dào hǎo chù
continue the struggle; persist; unremitting efforts,再接再厉;再接再厲,zài jiē zài lì
sum up; total,共计;共計,gòng jì
leather,皮革;皮革,pí gé
symmetry,对称;對稱,duì chèn
grumble; complaint,牢骚;牢騷,láo sāo
differentiate; find differing aspects; find the difference between,区分;區分,qū fēn
hold a protest demonstration,示威;示威,shì wēi
(of something that one finds has gone too far); rather a bit too,未免;未免,wèi miǎn
drugs; narcotics; poison,毒品;毒品,dú pǐn
birthday,诞辰;誕辰,dàn chén
expel; to discharge; to kick out,开除;開除,kāi chú
fist,拳头;拳頭,quán tou
model; exemplar,模范;模範,mó fàn
evaporate; evaporation,蒸发;蒸發,zhēng fā
dissect; analyze; anatomy,解剖;解剖,jiě pōu
meddle; intervene; intervention,干预;幹預,gān yù
whereas...; on the other hand ...; conversely ...,反之;反之,fǎn zhī
to blockade; to seal off,封锁;封鎖,fēng suǒ
carelessly; recklessly,胡乱;胡亂,hú luàn
(saying) smooth sailing,一帆风顺;一帆風順,yì fān fēng shùn
correct; correction,更正;更正,gēng zhèng
day and night; continuously without stop,昼夜;晝夜,zhòu yè
sigh or grasp in admiration; highly praise,赞叹;贊歎,zàn tàn
forge; to fake; to counterfeit,伪造;僞造,wěi zào
incline; lean; to slant; to slope; to tilt,倾斜;傾斜,qīng xié
stir oneself up; raise one's spirits; inspire,振奋;振奮,zhèn fèn
view; opinion; understanding,见解;見解,jiàn jiě
gardens; park; landscape,园林;園林,yuán lín
the reverse side of sth.; opposite side of a topic,反面;反面,fǎn miàn
interval; intermission; gap; be separated,间隔;間隔,jiàng é
firm; strong; sturdy,坚固;堅固,jiān gù
countermeasure for dealing with a situation,对策;對策,duì cè
broad and profound,博大精深;博大精深,bó dà jīng shēn
main idea; general idea; gist,大意;大意,dà yì
principle; standard or norm; criterion,准则;准則,zhǔn zé
standard; norm; specification,规格;規格,guī gé
to implement; put into practice; carry out,贯彻;貫徹,guàn chè
so that; as a result,以致;以致,yǐ zhì
improve; to reform,改良;改良,gǎi liáng
healthy environment; healthy atmosphere,正气;正氣,zhèng qì
equipment; material,器材;器材,qì cái
"(used in reference to an ocean, river, lake etc.) violently surge up; turbulent",汹涌;洶湧,xiōng yǒng
feel sorry for a person; sympathize; to regret,惋惜;惋惜,wǎn xī
bold and generous; heroic,豪迈;豪邁,háo mài
to train; nurture; to breed,培育;培育,péi yù
lose consciousness; be in a coma,昏迷;昏迷,hūn mí
density; thickness; consistency,密度;密度,mì dù
take aim (a weapon at a target),瞄准;瞄准,miáo zhǔn
moral character; morality; morals,品德;品德,pǐn dé
shell; conch; cowry,贝壳;貝殼,bèi ké
dissolve; solution,溶解;溶解,róng jiě
a sensation; a stir,轰动;轟動,hōng dòng
yield; give in; submit,屈服;屈服,qū fú
"to patrol (police, army or navy)",巡逻;巡邏,xún luó
to handle; take care of; punish,处置;處置,chǔ zhì
bring or take (along); deliver (a message),捎;捎,shāo
Perfect; sound; to perfect/strengthen/amplify,健全;健全,jiàn quán
changes; vicissitude,变迁;變遷,biàn qiān
flabbergasted; astonished,诧异;詫異,chà yì
make preparations; get ready for something,筹备;籌備,chóu bèi
beat up; hit,殴打;毆打,ōu dǎ
lawsuit,诉讼;訴訟,sù sòng
to curb; to put a stop to,制止;制止,zhì zhǐ
speculate (on financial markets); congenial; opportunistic,投机;投機,tóu jī
decline; fall; drop; falter,衰退;衰退,shuāi tuì
irritable; impetuous; impatient,急躁;急躁,jí zào
defect; fault,过失;過失,guò shī
mix together; have two dissimilar substances mixed together,夹杂;夾雜,jiā zá
aggravate; intensify; sharpen; accelerate,加剧;加劇,jiā jù
to limit; confine; restrict or confine sth.,局限;局限,jú xiàn
give in; concede; yield,让步;讓步,ràng bù
suddenly see the light; suddenly realize what has happened; twig,恍然大悟;恍然大悟,huǎng rán dà wù
a bonus; to award a bonus; to draw or recieve dividends; to share profits,分红;分紅,fēn hóng
lofty; sublime,崇高;崇高,chóng gāo
indirect,间接;間接,jiàn jiē
bridge,桥梁;橋梁,qiáo liáng
feasible,可行;可行,kě xíng
(social or political) turmoil; unrest; upheaval,动荡;動蕩,dòng dàng
to arrest; to capture,逮捕;逮捕,dài bǔ
(do) arithmetic; count,算数;算數,suàn shù
capital (financial),本钱;本錢,běn qián
"with justice on one's side, one is bold and assured; to have the courage of ones convictions; just and forceful",理直气壮;理直氣壯,lǐ zhí qì zhuàng
revive; restore,复兴;複興,fù xīng
bond,债券;債券,zhài quàn
repay; requite,报答;報答,bào dá
peaceful relations; harmonious,和睦;和睦,hé mù
diameter,直径;直徑,zhí jìng
plait; braid; pigtail,辫子;辮子,biàn zi
former; original,原先;原先,yuán xiān
to scatter; disperse; distribute,分散;分散,fēn sàn
superior; superiority,优越;優越,yōu yuè
get angry; irritated; annoy,恼火;惱火,nǎo huǒ
not just in name only; but also in reality,名副其实;名副其實,míng fù qí shí
boundary; marginal; limit,界限;界限,jiè xiàn
declare; report (to customs or other authority),申报;申報,shēn bào
volume; bulk,体积;體積,tǐ jī
the daily life of a family; home-style (food),家常;家常,jiā cháng
settle up the bill; close an account,结算;結算,jié suàn
(idiom) take care to ...; be careful of ...,留神;留神,liú shén
disturb; perturb; harass,扰乱;擾亂,rǎo luàn
suspend; hang; suspension (cable car),悬挂;懸挂,xuán guà
blurt out; shout,嚷;嚷,rǎng
accurate; precise,精确;精確,jīng què
expenditures; pay; expenses,开支;開支,kāi zhī
extinguish; go out (of fire); die out; extinction,熄灭;熄滅,xī miè
secret; classified (information),机密;機密,jī mì
guarantee; vouch for,担保;擔保,dān bǎo
to cover the whole (area); found everywhere; spread all over,遍布;遍布,biàn bù
oil paint; varnish,油漆;油漆,yóu qī
subsidy; provide financial aid,资助;資助,zī zhù
to reverse; turn around (an undesirable situation),扭转;扭轉,niǔ zhuǎn
the most important; chief; principal,首要;首要,shǒu yào
tremble; to shiver; to quiver,哆嗦;哆嗦,duō suo
definite; exact; precise,确切;確切,què qiè
will; intent; disposition,意向;意向,yì xiàng
consolidate; solidify,巩固;鞏固,gǒng gù
timid; coward,胆怯;膽怯,dǎn qiè
task; problem; issue; question for discussion,课题;課題,kè tí
benevolent; kindhearted; charitable,仁慈;仁慈,rén cí
to advocate; propose,倡导;倡導,chàng dǎo
urge again and again; exhort; repeatedly warn,叮嘱;叮囑,dīng zhǔ
desolate,荒凉;荒涼,huāng liáng
provoke; defiance,挑衅;挑釁,tiǎo xìn
promote to a higher job; elevate,提拔;提拔,tí bá
detain; retention,滞留;滯留,zhì liú
to beckon; to invite bids,招标;招標,zhāo biāo
have a get-together,联欢;聯歡,lián huān
break new ground (for agriculture); development,开拓;開拓,kāi tuò
suspicion; (be) suspected (of),嫌疑;嫌疑,xián yí
slander; libel,诽谤;誹謗,fěi bàng
document; literature,文献;文獻,wén xiàn
anesthesia,麻醉;麻醉,má zuì
punish; (economic) sanctions,制裁;制裁,zhì cái
difference (of opinion/position）,分歧;分歧,fēn qí
to sigh,叹气;歎氣,tàn qì
port; harbor,港口;港口,gǎng kǒu
criminal; penal,刑事;刑事,xíng shì
to entrust; to trust; to ensign; to commission,委托;委托,wěi tuō
faucet; tap,水龙头;水龍頭,shuǐ lóng tóu
degrees Celsius,摄氏度;攝氏度,shè shì dù
basket,筐;筐,kuāng
hard; solid,坚硬;堅硬,jiān yìng
military campaign; battle,战役;戰役,zhàn yì
hard to take; endure; embarrassed,难堪;難堪,nán kān
