have a reunion; reunite as a family,团圆
subordinate; underling,下属
Make policy; make strategic decision,决策
dialect,方言
virtuous and dutiful (of women),贤惠
dazzle; to shine,耀眼
passive,被动
hunger; hungry; starve,饥饿
delicate; meticulous,细致
differ; difference,相差
calligraphy; penmanship,书法
excavate; dig; unearth,挖掘
callous; cruel; cold-blooded,狠心
correspond; relevant,相应
expectation; to anticipate; to think ahead,意料
trap; snare,陷阱
"column (in a newspaper,TV,etc)",栏目
lantern,灯笼
horn; trumpet; loudspeaker,喇叭
hometown; homeland; birthplace,故乡
superstition; be superstitious,迷信
bed sheet,床单
diarrhea,腹泻
orbit; railway; trajectory,轨道
have the courage to; be brave enough,勇于
stare at; to glower,瞪
to make trouble without reason (idiom); wilfully make trouble; to be deliberately provocative; deliberately awkward; pointless provocation,无理取闹
enforce; control; coerce,强制
workable; implement,落实
pace; (measured) step; march,步伐
frequency,频率
petal,花瓣
support; sponsor,赞助
public opinion,舆论
fierce; violent,猛烈
particular number of people; quota,名额
outlook; future (prospects); foreground,前景
self-criticism; analyze,检讨
disinfect; sterilize,消毒
serve; wait upon; act as a valet,伺候
scar,疤
to be in flood; to overflow (the banks); to inundate; to spread unchecked,泛滥
bow string; string of musical instruments,弦
rare; rarely seen; peculiar,罕见
in light of; in view of; seeing that,鉴于
to seal; to close; confine,封闭
judge; to referee; judgment,裁判
brown (the color),棕色
budget,预算
totally willing; perfectly happy to,心甘情愿
a (diplomatic or other) mission,使命
experienced; senior,资深
subsidy; allowance,补贴
group; organization; team,团体
to bloom; be in full flower,盛开
to tell lies,撒谎
bitter and astringent; pained; agonized; anguished,苦涩
vainly hope; wishful thinking; delusion,妄想
"conservative (ideas, estimates, politically, etc.); to guard; to keep",保守
according to; basis; foundation,依据
container; receptacle; vessel,容器
to cross a river by ferry; transition; interim,过渡
sunny and cloudless,晴朗
let down; disappoint; fail to live up to,辜负
title; term of address,称号
"(political, moral) corruption; embezzle",贪污
tasty; taste good,可口
pull back; shrink,收缩
work and rest,作息
to elaborate (on a theme); to expound (the classics); to do sth. half-heartedly or just for show; barely enough to get by; perfunctory; apathetic; to skimp; to botch,敷衍
(a sense of) uncertainty; to feel unsure about something; uncertainty,疑惑
boat (Kangxi radical 137),舟
shape; form; pattern,形态
complete,齐全
dove; pigeon,鸽子
rocket,火箭
wait; queue,等候
to boil; boiling,沸腾
deficit; (financial) loss,亏损
fill the air; permeate; to suffuse,弥漫
initial; preliminary; tentative,初步
engine,引擎
peaceful; calm; tranquil; composed,安宁
period; cycle; rhythm,周期
honored,荣幸
pale; wan; pallid,苍白
persons involved or implicated; party (to an affair),当事人
inspect; investigate; analyze,考察
submerge; drown; to flood,淹没
main point; essential,要点
twins,双胞胎
dock; wharf,码头
to not hesitate; not spare,不惜
to weave; to knit; to plait; to braid; to crochet,编织
make known one's position; declare where one stands,表态
tough and durable; hard-bitten; firm and tenacious,坚韧
open wide,敞开
cross; intersect,交叉
to market; sell,推销
to abuse; maltreat; tyrannize,虐待
be elected,当选
nanny; housekeeper,保姆
bring together; make do in a bad situation; improvise,凑合
surround; encircle; hem in,包围
chain (store etc); to interlock,连锁
controversy; dispute; contention,争议
left-curving stroke (丿); throw; fling,撇
occupy (a territory); capture; seize,占领
a way out; outlet,出路
unseeing; ignorant; have no knowledge of sth.,茫然
entrust somebody someone's care; consign; commit,寄托
profit; gain,盈利
wise,明智
extend; spread; stretch,延伸
dry in the air/sun; (colloquial) snub or ignore,晾
to vomit; retch; nausea,呕吐
make progress; development; make headway,进展
consult; seek advice,请教
willpower; perseverance; will; stamina; tenacity,毅力
organ; apparatus,器官
public security bureau,公安局
instinct,本能
become inflamed from infection or injury,发炎
to start; to launch; mobilize,发动
rich; to prosper; wealthy,富裕
brake (when driving); stop; switch off,刹车
denounce; condemn; criticize,谴责
ceramics; pottery and porcelain,陶瓷
gentle; soft; mild,柔和
gently caress and stroke; to pet; to fondle,抚摸
gentleman,绅士
inherit; hereditary,遗传
pile up; accumulate,堆积
to keep as a souvenir,留念
evaluate,评估
origin; root; source,根源
to set off; serve as a foil to,衬托
gesture; sign; signal,手势
cervical vertebra; the seven cervical vertebrae in the neck of humans and most mammals,颈椎
"timely; just when, (dàng) proper",正当
take example by; use other people's experience,借鉴
proficient; have a good command of,精通
(mw for boats and ships),艘
reputation; prestige; trust,信誉
dumbfounded; stupefied; distracted; (spoken) blunt; rash,愣
form; specification; format,格式
communication; correspondence; news dispatch,通讯
side; profile; flank; face in profile,侧面
aesthetic sense; appreciation of the arts,审美
corresponding; counterpart,对应
tired; weary,疲倦
stingy; mean; miserly,吝啬
put up with; accept somewhat reluctantly,将就
fight over,争夺
splendor; radiance; brilliance; honor,光彩
friction; clash (between two parties); conflict,摩擦
heartfelt; wholehearted; cordial,衷心
restrain; take a firm hold on,克制
formal; regular; according to standards,正规
motive; motivation; intention,动机
(idiom) it goes without saying; certainly; of course; be natural and right,理所当然
encroach on; infringe on; violation,侵犯
be too impatient to wait,迫不及待
good at; adept,拿手
"be intoxicated (with power, success, etc.)",陶醉
pretend to be (somebody or something else); pass (somebody or something) off as; impersonate,冒充
rescue; to save,抢救
to treat somebody coldy; to snub; desolate; to give the cold shoulder,冷落
bundle wrapped in cloth; cloth-wrapper,包袱
provide; outfit with,配备
decide; take the responsibility for a decision,做主
to sb.'s face; in sb.'s presence,当面
shift; move,挪
humor; yield; adapt to; accommodate (something),迁就
inquire into; explore,探讨
consciousness; awareness; (Buddhist) enlightenment,觉悟
expansion; extension,扩张
odor; scent,气味
metaphor; analogy; figure of speech,比喻
enormous; huge; tremendous,庞大
slave,奴隶
recycle; recover and put back to use,回收
hammer; weight,锤
in a difficult position or situation; in a tight corner; scoundrel! (derogatory),狼狈
follow somebody's tracks; tail; shadow,跟踪
to strike; go on strike,罢工
to puzzle; confuse; mystify,迷惑
property management,物业
jewelry,首饰
demonstrate; lead the way; show how something is done,示范
sculpture; a statue; a Buddhist image,雕塑
width; margin; extent,幅度
murderer; assassin; assailant,凶手
criticize; critique,批判
kidnap; staking,绑架
hardworking; diligent; industrious,辛勤
catch; to seize,捕捉
higher authorities; superiors,上级
mark; indication; sign,迹象
go diving,潜水
interfere; obstruction,干扰
spend; pay out; expense,支出
anticipate; to forecast; expectation,预料
pass away; to die,逝世
time limit; deadline; allotted time,期限
cash a check; honor a commitment,兑现
aspect; situation,局面
individual,个体
slope,坡
to place; put aside,搁
to brag; (regional) to chat,吹牛
enlightenment; revelation,启示
stockholder; shareholder,股东
to filter; filter,过滤
mull over (an issue); hold a preliminary round of exploratory discussions,酝酿
remove; relieve (someone of their duties); sack; get rid of,解除
reason; cause,缘故
always; all along,向来
dry and dull; uninteresting,枯燥
carefully; cautiously; with great care,小心翼翼
to chew,咀嚼
bear hardships; suffer,吃苦
awaken; arousal; realize,觉醒
communication; to contact,联络
avoid; shun; evade,回避
to seek; to look for,寻觅
to correct; to make right,纠正
height above sea level; elevation,海拔
radar,雷达
regime; political power; authority,政权
team up; cooperate; work together,搭档
radiance; brilliant; glory,光辉
to wrong; injustice; not worthwhile,冤枉
submit an expense account; apply for reimbursement; write off,报销
beyond belief; preposterous; absurd; intemperate,荒唐
busy; bustling,繁忙
vegetables; vegetarian food,素食
to rule (a country); govern; governance,统治
provided that; supposing that; if; in case,倘若
honest; forthcoming; to confess,坦白
need not; (contraction of 不 and 用),甭
identify; distinguish; discern,识别
arms; equipment; to arm,武装
to express sympathy; consolation; extend regards to; salute,慰问
corridor; hallway,走廊
matter; item,事项
tire (of a wheel),轮胎
write down; to record,记载
sound of activity; activity,动静
to ruin; devastate; vandalize,摧残
fight; go to war; fight a battle,打仗
must; need to; be sure to,务必
bright; clear-cut; distinct,鲜明
formula,公式
meat or fish dish; pungent vegetables forbidden to Buddhist vegetarians,荤
admittedly; it is true that; indeed,固然
conceal; hide; (a taboo subject); cover up the truth,隐瞒
accent,口音
reasoning; speculative; inference,推理
satellite,卫星
law and order; public security,治安
notable; marked; outstanding; remarkable,显著
arrangement; composition; layout,布局
a plane (i.e. flat surface); type; category,平面
socialize with; a social engagement,应酬
weight; heft; amount,分量
cautious; careful; prudent,慎重
barbarous; uncivilized; cruel; wild,野蛮
essential factor; key constituent,要素
brand new,崭新
expose; unmask,揭露
all day long; all the time,成天
adviser; consultant,顾问
unique; unconventional; fancy,别致
cheongsam; Chinese-style dress,旗袍
turn upside down; upend,颠倒
so that; in order to,以便
extra; added; additional,额外
absolutely unrestrained; unbridled; without the slightest scruple,肆无忌惮
vehement; fervent; generous,慷慨
outline; silhouette,轮廓
(to ) attempt; try; attempt,企图
paralysis,瘫痪
a plot; a conspiracy,阴谋
salary; wage; pay; stipend,薪水
tomb; sepulcher,坟墓
give a name; to dub; christen; naming,命名
liquid,液体
go bankrupt; close down,倒闭
nephew; brother's son or daughter,侄子
consistent; constant; from start to finish; then as now,一贯
unimpeded; unclogged; free-flowing; straight path; to expedite,畅通
set up; establish,设立
examine; check up on,考核
suffer; suffering; be subjected to (something unfortunate),遭受
compound; synthesis; mixture,合成
power socket,插座
respond to; answer,响应
propose; suggest,提议
slow (witted); stupid; dull,迟钝
prejudice,偏见
frequently; often; at any time,不时
oppress,压迫
lift; raise in height,掀起
happy; entirely free from worry,舒畅
work style; way,作风
moreover; besides; in addition,况且
form a complete set,配套
inside story; non-public information; behind the scenes,内幕
disciple,徒弟
defend; to safeguard,保卫
wide; open (spaces),开阔
archaeology,考古
press down with the foot; step back or into something,蹬
fisherman; fisher folk,渔民
choose; select; sort out,拣
bumper crop; have a good harvest,丰收
assist; to help,协助
get help from,借助
pleasing to the eye; beautiful; artistic,美观
wake up; regain consciousness,苏醒
craft; workmanship; one's cooking,手艺
strict; severe,严厉
distinguish; differentiate; resolve,分辨
give an instrumental performance,演奏
understanding; make an allowance for; forgive,谅解
convey; transmit; communicate,传达
dispute; quarrel,纠纷
plain; simple; austerity,朴素
rhyming couplet; vertical written couplet usually placed along either side of a doorway,对联
make forward progress; do better,上进
procession; ranks; queue,行列
carve; engrave; sculpt,雕刻
to splash,溅
blaze; flame,火焰
sovereignty,主权
infiltrate; permeate,渗透
content with what one has,知足常乐
attack (military); assault,进攻
post; a position; job; duties,职务
carefree and without worries,无忧无虑
action; act; (make) a move; movement,举动
reserves; store up,储备
cultural relic; historical relic,文物
crumbs; filings; worth while,屑
cooling; cool off,冷却
describe; portray,描绘
harbor; estuary,港湾
heritage; legacy,遗产
surprise attack; to raid,袭击
macro-; macroscopic,宏观
custom; tradition; (local) convention,习俗
posterity; later generations; descendants,后代
special; specific; designated,特定
give birth; to rear; bring up (children),生育
symbol; mark; sign,符号
restrict; limit to; constrain; restriction,约束
watch attentively; gaze at; stare,注视
assist; aide,辅助
"reader's involvement; suspense in a movie, place etc",悬念
to bring under control; to govern; to manage,治理
warn; admonish,告诫
remorse; repentance,悔恨
outlook; prospect; to look ahead; look forward to,展望
assistant; helper,助手
violate; go against,违背
waste; ruin; wreck; spoil; slander,糟蹋
plant; grow; crop,种植
to fear; foreboding,畏惧
think deeply; ponder,思索
parallel; concurrent,平行
set up; establish,树立
(of liquid) settle; become clear; (Chem.) precipitate,澄清
to control,支配
put an end to,杜绝
refined; educated; cultured; intellectual; men of letters; scholars; literati; polite; gentle,斯文
investigate; look into; find out,追究
plight; unfavorable situation,处境
negligible; insignificant; not worth mentioning,微不足道
trample,践踏
to twinkle; to flicker; glimmer,闪烁
(military) tactics,战术
carry over one's shoulder or slung on one's side,挎
"transfer (technology, good, etc.); make over",转让
recently; lately,近来
lose; lose due to carelessness,遗失
microphone; transmitter; megaphone,话筒
plain; sober; down-to-earth,朴实
day by day; more and more; increasingly,日益
ambition; wild schemes or ambitions; careerism,野心
cement,水泥
jump; leap; bound; skip,跳跃
you might as well (do it); simply; just; frankly; bluntly; directly,索性
circulate; currency,流通
tumor; neoplasm,肿瘤
stockpile; to store,储存
criminal,罪犯
dictatorship,独裁
issue; promulgate; award,颁发
gaze; stare,凝视
brilliant; wise,高明
leading; dominant; guiding,主导
narrow; tight; narrow (minded); lacking in experience,狭隘
acute; violent; severe,剧烈
envelop; to shroud; be masked by,笼罩
defend; uphold; safeguard,捍卫
cooking; culinary arts,烹饪
frame; framework; skeleton,框架
ponder; contemplate; meditation,沉思
expensive; costly,昂贵
effect; result,成效
to launch; to shoot (a projectile); to fire (a rocket),发射
to flee; to escape; run away,窜
contain; accommodate; tolerate (different options),容纳
vague; faint; indistinct,隐约
to leap,飞跃
amaze; astonished,惊奇
to support; assist; aid,支援
bind; wind; twirl; twist; intertwine,缠绕
to defend; protect; to guard,防守
oxygen,氧气
to save; to deposit,储蓄
suggest; propose,倡议
judgment (by a court of law); adjudicate,判决
to reject; repulse; exclude,排斥
demand; ask for; to exact,索取
stiff,僵硬
to gamble,赌博
to back up; a backup,备份
tenacious; hard to defeat,顽强
evil person who commits crimes; villain; gangster,歹徒
circumstances; situation,情形
arms and legs; the four limbs of the body,四肢
fulfill (one's obligations); carry out,履行
appropriate; suitable; proper,恰当
develop; evolve,演变
follow; abide by,遵循
an instant (Sanskrit: ksana); split second,刹那
hidden danger,隐患
fair; equitable,公道
deformity; handicapped; crippled,残疾
the North Pole,北极
to surrender,投降
resort to; play with; engage in,玩弄
call upon; summon; to appeal,号召
eager; enthusiastically,踊跃
indicate; instruct; instructions,指示
keep secret/confidential,保密
affairs; work,事务
to answer; to reply,答复
to rescue; retrieve; to remedy,挽救
hoodlum; rascal; rogue; rascally; scoundrelly,无赖
still (remaining); remain (the same); yet,仍旧
to award; confer,授予
intelligence; information-gathering,情报
dispose; deploy,部署
misgivings; apprehensions,顾虑
worsen; deteriorate,恶化
inherit; carry on; succeed,继承
bald; blunt,秃
suppress; inhibit; stifle,压制
express; reveal (one's thoughts or feelings),流露
serious; solemn,郑重
set out on a journey,启程
to bow,鞠躬
Chinese zodiac,生肖
feedback; send information back,反馈
be scheduled for; last for (a certain duration),为期
to obey; to comply,服从
"be pregnant; to produce offspring; nurture (a development, school of thought, artwork, etc.)",孕育
retaliate; to revenge; avenge,报仇
keen; sharp; acute; brisk,敏锐
(saying) eyes brimming with tears; extremely moved,热泪盈眶
be destroyed; perish; exterminate; become extinct,灭亡
trademark; logo,商标
examine; investigate; censorship,审查
wink; blink,眨
agglomeration; agglomerate; cohesion; coherence,凝聚
cool; calm; unperturbed,镇定
concern; look after; keep an eye on,关照
to compress,压缩
stem; root; trunk; (mw for plants),株
center of gravity; central core; main part,重心
quote; cite,引用
might; power that invokes fear,威力
depot; storehouse; warehouse,仓库
new and original; novel,新颖
(school) subject,科目
publicly know (to be); recognize; generally acknowledged,公认
"dense; thick (fog, clouds, etc.)",浓厚
hierarchy,阶层
temple; monastery,寺庙
endure hardships; have a hard time,受罪
retort; refute,反驳
more or less; roughly; approximately,大致
bright; fire (3rd Heavenly Stem),丙
facial features; looks; appearance,容貌
oppressive (of weather); heavy; depressed; not happy,沉闷
future prospects; aspiration; promise,出息
special tricks,窍门
go bad; deteriorate; metamorphism,变质
wide; vast,广阔
curdle; freeze; solidify; congeal,凝固
public affairs; official business,公务
blame; rebuke,责怪
merge; annex,合并
be published; to come out,问世
contribution; meritorious; credit,功劳
overthrow; topple,推翻
knight-errant; a genre of swordplay martial arts movies and books,武侠
gap; breach; shortfall,缺口
to be restrained or moderate,节制
dismiss; dissolve; disband,解散
bury,埋葬
guided missile; cruise missile,导弹
constitution; charter,宪法
block; stop,堵塞
academic degree; educational level,学位
wave,波浪
drift apart; keep at a distance; not in close touch; estranged,疏远
flood,洪水
steal; pilfer,盗窃
fishy (smell),腥
sight see; tour,观光
empty; hollow; vacuous; devoid of content,空洞
ignorant; benighted,愚昧
happy; cheerful,快活
base; mean; despicable; contemptible; unprincipled,卑鄙
refreshed; rejuvenated; frank,爽快
tip of a branch,梢
diploma,文凭
radio,收音机
interfere; intervene; meddle,干涉
funds; expenses,经费
put (someone) to trial; to try somebody,审判
fame; reputation; honor; honorary,名誉
republic,共和国
uproar; rumble; noise; static,噪音
to remain; be left over; surplus; remnant,残留
race; contest; competition,竞赛
heart and blood; painstaking effort; meticulous care,心血
reprieve from death; life force; vitality,生机
perception; consciousness; feeling,知觉
to force; compel; coerce,逼迫
clinical,临床
to be fascinated,着迷
a spy; intelligence agent,间谍
absence; absent; default,缺席
perpendicular; vertical,垂直
strong point; specialty,特长
for example; for instance; such as,譬如
bitter cold; severe winter,严寒
to shine; illuminate,照耀
unexpectedly; to one's surprise,不料
contrast; compare,对照
one after another; in a row; in succession,接连
antique,古董
run for (electoral) office; take part in an election,竞选
situation; state (of affairs),局势
immediately (after); soon after; immediately,随即
serene; composed,安详
best seller; chart-topping; very marketable,畅销
"(mw for houses, buildings); tent",幢
substance; essence; gist,实质
wither; withered,枯萎
strenuous; exhausted,吃力
witness; see first hand,目睹
outstanding; preeminent,杰出
pillar; prop; mainstay; backbone,支柱
and then (what follows next),进而
tent,帐篷
grim; unfeeling; callous,冷酷
swelling or lump on skin,疙瘩
to salute; best regards,敬礼
space flight,航天
headspring; fountainhead; water source,源泉
flat,平坦
sign (an agreement),签署
soil; earth,土壤
to pay (taxes),缴纳
calm and collected; not nervous,沉着
tie up; bundled,捆绑
serve as; play the part of,充当
just right; it's just perfect,恰到好处
continue the struggle; persist; unremitting efforts,再接再厉
sum up; total,共计
leather,皮革
symmetry,对称
grumble; complaint,牢骚
differentiate; find differing aspects; find the difference between,区分
hold a protest demonstration,示威
(of something that one finds has gone too far); rather a bit too,未免
drugs; narcotics; poison,毒品
birthday,诞辰
expel; to discharge; to kick out,开除
fist,拳头
model; exemplar,模范
evaporate; evaporation,蒸发
dissect; analyze; anatomy,解剖
meddle; intervene; intervention,干预
whereas...; on the other hand ...; conversely ...,反之
to blockade; to seal off,封锁
carelessly; recklessly,胡乱
(saying) smooth sailing,一帆风顺
correct; correction,更正
day and night; continuously without stop,昼夜
sigh or grasp in admiration; highly praise,赞叹
forge; to fake; to counterfeit,伪造
incline; lean; to slant; to slope; to tilt,倾斜
stir oneself up; raise one's spirits; inspire,振奋
view; opinion; understanding,见解
gardens; park; landscape,园林
the reverse side of sth.; opposite side of a topic,反面
interval; intermission; gap; be separated,间隔
firm; strong; sturdy,坚固
countermeasure for dealing with a situation,对策
broad and profound,博大精深
main idea; general idea; gist,大意
principle; standard or norm; criterion,准则
standard; norm; specification,规格
to implement; put into practice; carry out,贯彻
so that; as a result,以致
improve; to reform,改良
healthy environment; healthy atmosphere,正气
equipment; material,器材
"(used in reference to an ocean, river, lake etc.) violently surge up; turbulent",汹涌
feel sorry for a person; sympathize; to regret,惋惜
bold and generous; heroic,豪迈
to train; nurture; to breed,培育
lose consciousness; be in a coma,昏迷
density; thickness; consistency,密度
take aim (a weapon at a target),瞄准
moral character; morality; morals,品德
shell; conch; cowry,贝壳
dissolve; solution,溶解
a sensation; a stir,轰动
yield; give in; submit,屈服
"to patrol (police, army or navy)",巡逻
to handle; take care of; punish,处置
bring or take (along); deliver (a message),捎
Perfect; sound; to perfect/strengthen/amplify,健全
changes; vicissitude,变迁
flabbergasted; astonished,诧异
make preparations; get ready for something,筹备
beat up; hit,殴打
lawsuit,诉讼
to curb; to put a stop to,制止
speculate (on financial markets); congenial; opportunistic,投机
decline; fall; drop; falter,衰退
irritable; impetuous; impatient,急躁
defect; fault,过失
mix together; have two dissimilar substances mixed together,夹杂
aggravate; intensify; sharpen; accelerate,加剧
to limit; confine; restrict or confine sth.,局限
give in; concede; yield,让步
suddenly see the light; suddenly realize what has happened; twig,恍然大悟
a bonus; to award a bonus; to draw or recieve dividends; to share profits,分红
lofty; sublime,崇高
indirect,间接
bridge,桥梁
feasible,可行
(social or political) turmoil; unrest; upheaval,动荡
to arrest; to capture,逮捕
(do) arithmetic; count,算数
capital (financial),本钱
"with justice on one's side, one is bold and assured; to have the courage of ones convictions; just and forceful",理直气壮
revive; restore,复兴
bond,债券
repay; requite,报答
peaceful relations; harmonious,和睦
diameter,直径
plait; braid; pigtail,辫子
former; original,原先
to scatter; disperse; distribute,分散
superior; superiority,优越
get angry; irritated; annoy,恼火
not just in name only; but also in reality,名副其实
boundary; marginal; limit,界限
declare; report (to customs or other authority),申报
volume; bulk,体积
the daily life of a family; home-style (food),家常
settle up the bill; close an account,结算
(idiom) take care to ...; be careful of ...,留神
disturb; perturb; harass,扰乱
suspend; hang; suspension (cable car),悬挂
blurt out; shout,嚷
accurate; precise,精确
expenditures; pay; expenses,开支
extinguish; go out (of fire); die out; extinction,熄灭
secret; classified (information),机密
guarantee; vouch for,担保
to cover the whole (area); found everywhere; spread all over,遍布
oil paint; varnish,油漆
subsidy; provide financial aid,资助
to reverse; turn around (an undesirable situation),扭转
the most important; chief; principal,首要
tremble; to shiver; to quiver,哆嗦
definite; exact; precise,确切
will; intent; disposition,意向
consolidate; solidify,巩固
timid; coward,胆怯
task; problem; issue; question for discussion,课题
benevolent; kindhearted; charitable,仁慈
to advocate; propose,倡导
urge again and again; exhort; repeatedly warn,叮嘱
desolate,荒凉
provoke; defiance,挑衅
promote to a higher job; elevate,提拔
detain; retention,滞留
to beckon; to invite bids,招标
have a get-together,联欢
break new ground (for agriculture); development,开拓
suspicion; (be) suspected (of),嫌疑
slander; libel,诽谤
document; literature,文献
anesthesia,麻醉
punish; (economic) sanctions,制裁
difference (of opinion/position）,分歧
to sigh,叹气
port; harbor,港口
criminal; penal,刑事
to entrust; to trust; to ensign; to commission,委托
faucet; tap,水龙头
degrees Celsius,摄氏度
basket,筐
hard; solid,坚硬
military campaign; battle,战役
hard to take; endure; embarrassed,难堪
imagine; consider; tentative plan,设想
to waver; to wag; to sway,摇摆
injection; inject (medicine),注射
a crystal; to crystallize,结晶
remote control,遥控
daring resolution; boldness; courage,魄力
stop; cease; terminate (legal),终止
whistle; scream; howl,呼啸
strong; sturdy; practical,扎实
in every possible way; meticulously,无微不至
firm and substantial; solid,坚实
complexion,气色
profound; deep,深奥
assure; take care of; surely,保管
inlay,镶嵌
prose; essay,散文
rehearse; practice; put on a play,演习
superficial; float; hover; drift,漂浮
do at all costs; make an all-out effort,全力以赴
crowd together; thicket; collection,丛
swear an oath (of office); make a vow,宣誓
narrow,狭窄
able to move unhindered; length and breadth,纵横
(do something) openly; undisguised,公然
wise; brilliant,英明
free; no charge; at no cost,无偿
filthy; vulgar; debased,庸俗
gather together; cause a commotion,起哄
face to face; headlong; in one's face,迎面
enlighten; enlightenment； instruct the young; to initiate,启蒙
stubborn; obstinate,顽固
conventional,惯例
mate; consort; spouse,配偶
appropriate; proper; well-arranged,妥善
to furnish; provide; to supply,供给
crude; coarse; rough; language,粗鲁
divide up; differentiate,划分
anxiety; worried,焦急
appearance; looks; features,面貌
to belittle; depreciate; disparage,贬低
harmonious; friendly relations,融洽
to discharge; emit,排放
persecute; persecution,迫害
grievance; old rivalry; mixture of gratitude and resentment,恩怨
rot; become gangrenous,腐烂
subsidiary; auxiliary; affiliate; attached,附属
is bound to (happen),势必
sow seeds; sowing; seed,播种
pay a visit; look around,探望
intent; intention; intend,意图
punish; punishment; discipline; disposal,处分
to survey; to measure,测量
territory,领土
fine powder; dust,粉末
neglect; overlook; negligence,疏忽
take effect; become effective,生效
sharp; intense; penetrating,尖锐
"reflex; reflection (from a mirror, etc.)",反射
upright; regular; proper; correct,端正
cause; result in,致使
by luck; by a fluke,侥幸
eccentric; grotesque; oddly,古怪
cause a scene,喧哗
consult a reference; refer to (another document),参照
cabin; hold (of a ship or airplane),舱
candidate,候选
stately; dignified,庄严
motorized; mobile; flexible,机动
be easy; be convenient for,便于
organize; consolidate,整顿
realistic; feasible; conscientiously,切实
"(loan, wage, price) freeze",冻结
spacious; commodious,宽敞
restrict; condition,制约
inspect and then accept (i.e. received goods,验收
at first; originally; in the beginning,起初
seal up; pressurize,密封
defense; resist; to guard,防御
position; direction; points of the compass; bearing,方位
impart; pass on; teach,传授
guidance; lead to; direct something towards,导向
strictly prohibit; forbid,严禁
defendant,被告
shore; seaside,海滨
race; ethnicity,种族
promote to a higher position,晋升
be convinced,服气
cause a disturbance; look for trouble,捣乱
feel about; grope around; fumble,摸索
love something too much to part with it,爱不释手
bravery; heroic; valiant; gallant,英勇
supervise and urge sb. to complete a task,督促
find a place for; help settle down; arrange for,安置
to damage; injure,损坏
harmonious; harmony,调和
select the best; choose,选拔
calm; cool; tranquil,镇静
publish in a newspaper; carry a story,刊登
radiate; radioactive,放射
levy (fine); impose (tariff),征收
shrug; towering; shock (alarm),耸
circumference; neighborhood; vicinity,方圆
blistering hot; sizzling hot (weather),炎热
keep within limits; contain; restrain; hold back,遏制
waste; spend; consume,耗费
feudal; feudalism,封建
upbringing; education; bring up; nurture and train,教养
habitually in the past; as one used to do; as it used to be,往常
shelter from; keep out,遮挡
flag; banner,旗帜
work; book; writing,著作
in front of,跟前
unavoidable,不免
boundary; border,边界
operate; control; manipulation,操纵
down to; up to; to such an extent as to...,以至
cast blame on; to frame,陷害
invasion; encroachment; invade,侵略
without hesitation; resolutely; firmly,毅然
grim; severe; rigorous; harsh,严峻
work hard; look after,操劳
treat with contempt,藐视
natural gas,天然气
(idiom) emerge more and more; innumerable succession; breeding like flies,层出不穷
consult with; talk things over,协商
develop; make full use of; to carry on,发扬
detain (a prison); keep (someone) in custody,拘留
everyone,大伙儿
sincere; cordial; earnest,诚挚
check in (baggage); consign for shipment,托运
cut staff; lay off employees,裁员
publicize; make public or well known,宣扬
"to see what is right and act courageously (idiom, from Analects); to stand up bravely for the truth; acting heroically in a just cause",见义勇为
azure; sky blue,蔚蓝
competition; to have a contest with sb.,较量
diversify; diversification,多元化
humanitarianism; humane,人道
sever; break off,断绝
frontier,边境
cite (in dispatches); commend,表彰
crutch; walking stick,拐杖
summary; abstract,摘要
clause (of contract or law),条款
successive dynasties; past dynasties,历代
to found; establish,创立
sum,总和
"to transfer; to maneuver (troops, etc.)",调动
loud and clear; resounding,响亮
firm; secure; solid,牢固
"omen, sign",预兆
"explain; justify; defend (a point of view, etc.)",辩解
to slander,污蔑
unreasonable; absurd; outrageous,不像话
purpose; objective; aim; goal,宗旨
origin; originate; come from,起源
spontaneous; unprompted,自发
before; previously,先前
ugly; repulsive; odiousness,丑恶
apparatus; (scientific) instrument,仪器
humor; wit; humorous,风趣
speak in defense of; argue in favor of; defend,辩护
rotten; decayed; decadent; degenerate,腐朽
mobilize,动员
goods and materials; commodity,物资
handicraft; handiwork,工艺品
excellent; superb,高超
allow; permit; permission,许可
outline a story; make preliminary sketch,构思
oppose; to counter,对立
to moan; to groan,呻吟
eager; impatient; imperative,急切
to bribe,贿赂
open up; to start; to build,开辟
ridiculous; nonsensical,荒谬
national defense,国防
cast aside; spurn,唾弃
avoid as a taboo; abstain from; taboo,忌讳
intimate; affectionate; warm,亲热
repay; reimburse,偿还
act against one's will; have no alternative,不得已
ancestor; forbearer,祖先
exchanging conventional greetings; winter and summer,寒暄
hear (a case),审理
to exploit,剥削
prove a point; expound on; argumentation,论证
remote and isolated; far from the city,偏僻
treat sb. unfairly,亏待
benefit；results,效益
repeal,撤销
biography,传记
wantonly; without any constraint,大肆
proportion; specific gravity,比重
friendly; polite; amiable,和气
typhoon,台风
to plunder; rob; pillage,掠夺
delay; extend; postpone,延期
clumsy; awkward; stupid,笨拙
"upsurge; (tensions, etc.) run high",高涨
"lit. on brocade, add flowers (idiom); to decorate sth already perfect / gilding the lily",锦上添花
to dry or warm by the fire; to bake; to heat by fire; to set off by contrast,烘
to pant; gasp for breath,喘气
sell; peddle; (often derogatory) to traffic in,贩卖
propriety; the limits of proper speech or action,分寸
reply (to an accusation),答辩
interrupt; break off,中断
ask a rhetorical question; answer a question with a question,反问
noisy; raucous,嘈杂
to establish; to institute,确立
oblivion; bury; neglect,埋没
